GVF,PR,RE,NU
0.767507,0.745049,15.3546,6.12263
0.767507,0.745049,15.3546,6.12263
0.769333,0.733983,15.1575,6.09371
0.769333,0.733983,15.1575,6.09371
0.769755,0.722954,14.9515,6.07313
0.769755,0.722954,14.9515,6.07313
0.769205,0.712455,14.7381,6.06029
0.769205,0.712455,14.7381,6.06029
0.769938,0.703123,14.5437,6.0402
0.769938,0.703123,14.5437,6.0402
0.77307,0.696964,14.4401,6.01045
0.77307,0.696964,14.4401,6.01045
0.775652,0.694821,14.4148,5.99531
0.775652,0.694821,14.4148,5.99531
0.778714,0.695885,14.4372,5.99104
0.778714,0.695885,14.4372,5.99104
0.784158,0.699188,14.535,5.97612
0.784158,0.699188,14.535,5.97612
0.792125,0.702843,14.6601,5.93817
0.792125,0.702843,14.6601,5.93817
0.799443,0.70455,14.7545,5.90617
0.799443,0.70455,14.7545,5.90617
0.811047,0.703573,14.7972,5.84946
0.811047,0.703573,14.7972,5.84946
0.826286,0.702687,14.8699,5.7724
0.826286,0.702687,14.8699,5.7724
0.841645,0.700364,14.953,5.69021
0.841645,0.700364,14.953,5.69021
0.853838,0.694025,14.932,5.62531
0.853838,0.694025,14.932,5.62531
0.870675,0.686978,14.9025,5.53513
0.870675,0.686978,14.9025,5.53513
0.887589,0.681412,14.9138,5.44519
0.887589,0.681412,14.9138,5.44519
0.904575,0.67581,14.9195,5.34968
0.904575,0.67581,14.9195,5.34968
0.9211,0.66023,14.6894,5.24254
0.9211,0.66023,14.6894,5.24254
0.934776,0.637161,14.2919,5.14054
0.934776,0.637161,14.2919,5.14054
0.946926,0.615508,13.9009,5.04997
0.946926,0.615508,13.9009,5.04997
0.957148,0.590558,13.4153,4.96194
0.957148,0.590558,13.4153,4.96194
0.964587,0.56129,12.8032,4.87995
0.964587,0.56129,12.8032,4.87995
0.97233,0.532179,12.2077,4.79318
0.97233,0.532179,12.2077,4.79318
0.978387,0.504675,11.6392,4.71603
0.978387,0.504675,11.6392,4.71603
0.982734,0.481836,11.1661,4.65333
0.982734,0.481836,11.1661,4.65333
0.986717,0.462843,10.7787,4.59847
0.986717,0.462843,10.7787,4.59847
0.989495,0.446724,10.4355,4.55633
0.989495,0.446724,10.4355,4.55633
0.992352,0.430665,10.0907,4.5135
0.992352,0.430665,10.0907,4.5135
0.994505,0.414327,9.73311,4.47469
0.994505,0.414327,9.73311,4.47469
0.995639,0.399947,9.41133,4.44257
0.995639,0.399947,9.41133,4.44257
0.99629,0.385856,9.08939,4.4153
0.99629,0.385856,9.08939,4.4153
0.997461,0.371143,8.75732,4.3841
0.997461,0.371143,8.75732,4.3841
0.998551,0.358732,8.47614,4.35709
0.998551,0.358732,8.47614,4.35709
0.998869,0.346415,8.18914,4.33233
0.998869,0.346415,8.18914,4.33233
0.998943,0.336805,7.96333,4.311
0.998943,0.336805,7.96333,4.311
0.999011,0.329349,7.78714,4.29477
0.999011,0.329349,7.78714,4.29477
0.999295,0.322201,7.62005,4.27815
0.999295,0.322201,7.62005,4.27815
0.999786,0.316208,7.48543,4.26439
0.999786,0.316208,7.48543,4.26439
0.999797,0.310152,7.34231,4.25166
0.999797,0.310152,7.34231,4.25166
0.999772,0.304061,7.19777,4.2385
0.999772,0.304061,7.19777,4.2385
0.999814,0.297947,7.05353,4.22469
0.999814,0.297947,7.05353,4.22469
0.99992,0.291369,6.89941,4.21004
0.99992,0.291369,6.89941,4.21004
0.999976,0.285655,6.76491,4.19673
0.999976,0.285655,6.76491,4.19673
0.999992,0.280719,6.64825,4.18395
0.999992,0.280719,6.64825,4.18395
0.999995,0.275038,6.51374,4.17115
0.999995,0.275038,6.51374,4.17115
0.999995,0.269537,6.38346,4.15915
0.999995,0.269537,6.38346,4.15915
0.999996,0.264458,6.2632,4.14814
0.999996,0.264458,6.2632,4.14814
0.999997,0.260025,6.1582,4.1382
0.999997,0.260025,6.1582,4.1382
0.999998,0.256054,6.06417,4.12875
0.999998,0.256054,6.06417,4.12875
0.999998,0.252325,5.97587,4.11955
0.999998,0.252325,5.97587,4.11955
0.999999,0.248627,5.8883,4.11181
0.999999,0.248627,5.8883,4.11181
0.999999,0.245085,5.80442,4.10394
0.999999,0.245085,5.80442,4.10394
0.999999,0.241831,5.72735,4.09638
0.999999,0.241831,5.72735,4.09638
0.999999,0.239192,5.66485,4.09008
0.999999,0.239192,5.66485,4.09008
1,0.236767,5.60741,4.0841
1,0.236767,5.60741,4.0841
1,0.234253,5.54787,4.07838
1,0.234253,5.54787,4.07838
1,0.232123,5.49744,4.0743
1,0.232123,5.49744,4.0743
1,0.230002,5.44721,4.0701
1,0.230002,5.44721,4.0701
1,0.228195,5.40441,4.06661
1,0.228195,5.40441,4.06661
1,0.222465,5.26871,4.05622
1,0.222465,5.26871,4.05622
0.999999,0.217303,5.14646,4.04444
0.999999,0.217303,5.14646,4.04444
1,0.216568,5.12904,4.04202
1,0.216568,5.12904,4.04202
1,0.216465,5.12662,4.04154
1,0.216465,5.12662,4.04154
1,0.214723,5.08537,4.03813
1,0.214723,5.08537,4.03813
1,0.212564,5.03422,4.03327
1,0.212564,5.03422,4.03327
0.999999,0.211488,5.00874,4.03027
0.999999,0.211488,5.00874,4.03027
0.999999,0.210548,4.98648,4.02739
0.999999,0.210548,4.98648,4.02739
0.999999,0.209743,4.96741,4.02436
0.999999,0.209743,4.96741,4.02436
0.999999,0.208952,4.94868,4.0223
0.999999,0.208952,4.94868,4.0223
0.999999,0.208147,4.92961,4.01984
0.999999,0.208147,4.92961,4.01984
0.999999,0.207591,4.91644,4.01838
0.999999,0.207591,4.91644,4.01838
0.999999,0.206918,4.90051,4.01679
0.999999,0.206918,4.90051,4.01679
0.999999,0.206354,4.88715,4.01519
0.999999,0.206354,4.88715,4.01519
0.999999,0.206025,4.87936,4.01381
0.999999,0.206025,4.87936,4.01381
0.999999,0.205803,4.87408,4.01319
0.999999,0.205803,4.87408,4.01319
0.999999,0.205841,4.875,4.01473
0.999999,0.205841,4.875,4.01473
0.999999,0.205967,4.87797,4.01673
0.999999,0.205967,4.87797,4.01673
0.999999,0.206109,4.88134,4.01783
0.999999,0.206109,4.88134,4.01783
0.999999,0.206207,4.88365,4.0187
0.999999,0.206207,4.88365,4.0187
0.999999,0.206222,4.88403,4.0186
0.999999,0.206222,4.88403,4.0186
0.999999,0.206269,4.88512,4.01905
0.999999,0.206269,4.88512,4.01905
0.999999,0.206291,4.88565,4.019
0.999999,0.206291,4.88565,4.019
0.999999,0.20632,4.88635,4.01878
0.999999,0.20632,4.88635,4.01878
0.999999,0.206457,4.88959,4.01959
0.999999,0.206457,4.88959,4.01959
0.999999,0.206633,4.89376,4.02073
0.999999,0.206633,4.89376,4.02073
0.999999,0.206761,4.89678,4.0218
0.999999,0.206761,4.89678,4.0218
0.999999,0.206799,4.89768,4.02196
0.999999,0.206799,4.89768,4.02196
0.999999,0.206747,4.89645,4.02127
0.999999,0.206747,4.89645,4.02127
1,0.206738,4.89625,4.02104
1,0.206738,4.89625,4.02104
1,0.206791,4.89751,4.02111
1,0.206791,4.89751,4.02111
1,0.206826,4.89832,4.02084
1,0.206826,4.89832,4.02084
1,0.206833,4.89851,4.02054
1,0.206833,4.89851,4.02054
1,0.206851,4.89891,4.02098
1,0.206851,4.89891,4.02098
1,0.206956,4.9014,4.0219
1,0.206956,4.9014,4.0219
1,0.207188,4.9069,4.02273
1,0.207188,4.9069,4.02273
1,0.207366,4.91112,4.02349
1,0.207366,4.91112,4.02349
1,0.207433,4.9127,4.0238
1,0.207433,4.9127,4.0238
1,0.207522,4.91482,4.0246
1,0.207522,4.91482,4.0246
1,0.20761,4.91689,4.02525
1,0.20761,4.91689,4.02525
1,0.207696,4.91894,4.026
1,0.207696,4.91894,4.026
1,0.207762,4.9205,4.02688
1,0.207762,4.9205,4.02688
1,0.207765,4.92056,4.02719
1,0.207765,4.92056,4.02719
1,0.207685,4.91868,4.02644
1,0.207685,4.91868,4.02644
1,0.207623,4.91721,4.02703
1,0.207623,4.91721,4.02703
1,0.207469,4.91358,4.02647
1,0.207469,4.91358,4.02647
1,0.207266,4.90876,4.02615
1,0.207266,4.90876,4.02615
1,0.207003,4.90253,4.02579
1,0.207003,4.90253,4.02579
1,0.206637,4.89385,4.02465
1,0.206637,4.89385,4.02465
1,0.206175,4.88291,4.0231
1,0.206175,4.88291,4.0231
1,0.205626,4.86991,4.02141
1,0.205626,4.86991,4.02141
1,0.204978,4.85456,4.01912
1,0.204978,4.85456,4.01912
1,0.204215,4.8365,4.01698
1,0.204215,4.8365,4.01698
1,0.203321,4.81533,4.01395
1,0.203321,4.81533,4.01395
1,0.202309,4.79136,4.01052
1,0.202309,4.79136,4.01052
1,0.201174,4.76448,4.00672
1,0.201174,4.76448,4.00672
1,0.199937,4.73518,4.0034
1,0.199937,4.73518,4.0034
1,0.198545,4.70219,4.00023
1,0.198545,4.70219,4.00023
1,0.196828,4.66153,3.99501
1,0.196828,4.66153,3.99501
1,0.194743,4.61216,3.98794
1,0.194743,4.61216,3.98794
1,0.192283,4.5539,3.98032
1,0.192283,4.5539,3.98032
1,0.189299,4.48324,3.97056
1,0.189299,4.48324,3.97056
1,0.185696,4.3979,3.95726
1,0.185696,4.3979,3.95726
1,0.181796,4.30554,3.94351
1,0.181796,4.30554,3.94351
1,0.178128,4.21865,3.93128
1,0.178128,4.21865,3.93128
1,0.176068,4.16988,3.92611
1,0.176068,4.16988,3.92611
0.784354,0.614772,11.4614,5.82938
0.784354,0.614772,11.4614,5.82938
0.762549,0.649054,11.9049,6.05474
0.762549,0.649054,11.9049,6.05474
0.736958,0.640545,11.5045,6.2223
0.736958,0.640545,11.5045,6.2223
0.717456,0.63709,11.2713,6.35902
0.717456,0.63709,11.2713,6.35902
0.70495,0.63365,11.0999,6.44584
0.70495,0.63365,11.0999,6.44584
0.69928,0.628335,10.962,6.4743
0.69928,0.628335,10.962,6.4743
0.697348,0.622091,10.8458,6.47666
0.697348,0.622091,10.8458,6.47666
0.697921,0.61653,10.7631,6.45598
0.697921,0.61653,10.7631,6.45598
0.700307,0.611296,10.7248,6.41803
0.700307,0.611296,10.7248,6.41803
0.703435,0.603675,10.6707,6.37391
0.703435,0.603675,10.6707,6.37391
0.705237,0.59334,10.5349,6.33688
0.705237,0.59334,10.5349,6.33688
0.707218,0.581904,10.3871,6.29554
0.707218,0.581904,10.3871,6.29554
0.705903,0.570627,10.2082,6.27911
0.705903,0.570627,10.2082,6.27911
0.703578,0.560519,10.0145,6.27539
0.703578,0.560519,10.0145,6.27539
0.701432,0.552672,9.82689,6.27876
0.701432,0.552672,9.82689,6.27876
0.701077,0.550178,9.75969,6.27547
0.701077,0.550178,9.75969,6.27547
0.701966,0.552678,9.80381,6.27029
0.701966,0.552678,9.80381,6.27029
0.701846,0.558083,9.90213,6.28271
0.701846,0.558083,9.90213,6.28271
0.701405,0.56616,10.048,6.30091
0.701405,0.56616,10.048,6.30091
0.700357,0.573597,10.1736,6.32215
0.700357,0.573597,10.1736,6.32215
0.69979,0.580638,10.3059,6.3398
0.69979,0.580638,10.3059,6.3398
0.698371,0.586099,10.3875,6.36339
0.698371,0.586099,10.3875,6.36339
0.696427,0.590173,10.427,6.38792
0.696427,0.590173,10.427,6.38792
0.693392,0.594388,10.4717,6.42362
0.693392,0.594388,10.4717,6.42362
0.690344,0.599972,10.5487,6.45974
0.690344,0.599972,10.5487,6.45974
0.689428,0.605563,10.6478,6.48019
0.689428,0.605563,10.6478,6.48019
0.690121,0.61103,10.7462,6.48574
0.690121,0.61103,10.7462,6.48574
0.6913,0.614704,10.8073,6.48839
0.6913,0.614704,10.8073,6.48839
0.69222,0.618019,10.8545,6.49179
0.69222,0.618019,10.8545,6.49179
0.693032,0.622937,10.9519,6.49619
0.693032,0.622937,10.9519,6.49619
0.6939,0.628036,11.0629,6.4984
0.6939,0.628036,11.0629,6.4984
0.694787,0.634675,11.2168,6.50256
0.694787,0.634675,11.2168,6.50256
0.696068,0.642852,11.4061,6.50589
0.696068,0.642852,11.4061,6.50589
0.697559,0.649715,11.5676,6.50384
0.697559,0.649715,11.5676,6.50384
0.699663,0.654214,11.6889,6.49077
0.699663,0.654214,11.6889,6.49077
0.701459,0.656548,11.7639,6.48046
0.701459,0.656548,11.7639,6.48046
0.702823,0.658571,11.8116,6.47449
0.702823,0.658571,11.8116,6.47449
0.704363,0.660882,11.859,6.46794
0.704363,0.660882,11.859,6.46794
0.706263,0.663501,11.9171,6.45726
0.706263,0.663501,11.9171,6.45726
0.708177,0.666505,12.0043,6.44318
0.708177,0.666505,12.0043,6.44318
0.709596,0.667648,12.0525,6.4321
0.709596,0.667648,12.0525,6.4321
0.710552,0.667349,12.0569,6.42299
0.710552,0.667349,12.0569,6.42299
0.711862,0.667913,12.0864,6.41099
0.711862,0.667913,12.0864,6.41099
0.713219,0.668499,12.1269,6.3982
0.713219,0.668499,12.1269,6.3982
0.714434,0.667864,12.1431,6.38519
0.714434,0.667864,12.1431,6.38519
0.716249,0.666513,12.1461,6.3669
0.716249,0.666513,12.1461,6.3669
0.718643,0.664679,12.1424,6.34392
0.718643,0.664679,12.1424,6.34392
0.721141,0.661588,12.124,6.31725
0.721141,0.661588,12.124,6.31725
0.722792,0.656557,12.0644,6.29397
0.722792,0.656557,12.0644,6.29397
0.723593,0.650101,11.9669,6.27439
0.723593,0.650101,11.9669,6.27439
0.724038,0.642833,11.8484,6.25541
0.724038,0.642833,11.8484,6.25541
0.724961,0.635096,11.7292,6.23183
0.724961,0.635096,11.7292,6.23183
0.726516,0.627143,11.6101,6.20429
0.726516,0.627143,11.6101,6.20429
0.728865,0.618336,11.4842,6.16676
0.728865,0.618336,11.4842,6.16676
0.730708,0.608054,11.3328,6.13081
0.730708,0.608054,11.3328,6.13081
0.731517,0.596123,11.1382,6.1011
0.731517,0.596123,11.1382,6.1011
0.731486,0.583933,10.9273,6.07788
0.731486,0.583933,10.9273,6.07788
0.731313,0.572736,10.7304,6.05799
0.731313,0.572736,10.7304,6.05799
0.731153,0.56229,10.545,6.03847
0.731153,0.56229,10.545,6.03847
0.731746,0.552702,10.3771,6.0135
0.731746,0.552702,10.3771,6.0135
0.733556,0.544034,10.2282,5.98403
0.733556,0.544034,10.2282,5.98403
0.735356,0.5359,10.0932,5.9539
0.735356,0.5359,10.0932,5.9539
0.737122,0.528569,9.9712,5.92531
0.737122,0.528569,9.9712,5.92531
0.738935,0.522238,9.86881,5.89849
0.738935,0.522238,9.86881,5.89849
0.741174,0.516897,9.79127,5.86948
0.741174,0.516897,9.79127,5.86948
0.743166,0.511891,9.71975,5.84464
0.743166,0.511891,9.71975,5.84464
0.745526,0.507594,9.6573,5.81884
0.745526,0.507594,9.6573,5.81884
0.748419,0.50389,9.61812,5.79024
0.748419,0.50389,9.61812,5.79024
0.750487,0.500304,9.57477,5.77072
0.750487,0.500304,9.57477,5.77072
0.752041,0.496533,9.51623,5.75477
0.752041,0.496533,9.51623,5.75477
0.753816,0.4934,9.46918,5.73785
0.753816,0.4934,9.46918,5.73785
0.755684,0.491116,9.43784,5.72185
0.755684,0.491116,9.43784,5.72185
0.758069,0.48936,9.41651,5.70232
0.758069,0.48936,9.41651,5.70232
0.761049,0.487608,9.39931,5.67816
0.761049,0.487608,9.39931,5.67816
0.763578,0.485711,9.37895,5.65848
0.763578,0.485711,9.37895,5.65848
0.765931,0.484345,9.37265,5.64135
0.765931,0.484345,9.37265,5.64135
0.76801,0.483698,9.38668,5.62702
0.76801,0.483698,9.38668,5.62702
0.769194,0.482413,9.37876,5.61992
0.769194,0.482413,9.37876,5.61992
0.770136,0.481567,9.37378,5.61469
0.770136,0.481567,9.37378,5.61469
0.771505,0.481553,9.39155,5.60591
0.771505,0.481553,9.39155,5.60591
0.773167,0.48185,9.41661,5.59554
0.773167,0.48185,9.41661,5.59554
0.77537,0.481303,9.42313,5.58114
0.77537,0.481303,9.42313,5.58114
0.777502,0.479978,9.4065,5.56688
0.777502,0.479978,9.4065,5.56688
0.779635,0.478292,9.38696,5.5521
0.779635,0.478292,9.38696,5.5521
0.782372,0.476521,9.36827,5.53357
0.782372,0.476521,9.36827,5.53357
0.78478,0.474551,9.35152,5.51854
0.78478,0.474551,9.35152,5.51854
0.786261,0.473558,9.3434,5.51394
0.786261,0.473558,9.3434,5.51394
0.788759,0.475776,9.4043,5.50652
0.788759,0.475776,9.4043,5.50652
0.791203,0.47942,9.49892,5.50207
0.791203,0.47942,9.49892,5.50207
0.793457,0.483477,9.6001,5.49764
0.793457,0.483477,9.6001,5.49764
0.795648,0.486664,9.69057,5.49217
0.795648,0.486664,9.69057,5.49217
0.797227,0.487802,9.72857,5.48809
0.797227,0.487802,9.72857,5.48809
0.799161,0.488907,9.76193,5.48258
0.799161,0.488907,9.76193,5.48258
0.80056,0.49119,9.8114,5.48406
0.80056,0.49119,9.8114,5.48406
0.801566,0.495698,9.91078,5.49414
0.801566,0.495698,9.91078,5.49414
0.802939,0.503046,10.0771,5.5041
0.802939,0.503046,10.0771,5.5041
0.804139,0.510519,10.239,5.51448
0.804139,0.510519,10.239,5.51448
0.806936,0.519442,10.4388,5.52401
0.806936,0.519442,10.4388,5.52401
0.812774,0.531257,10.7274,5.5173
0.812774,0.531257,10.7274,5.5173
0.819121,0.544203,11.0661,5.50871
0.819121,0.544203,11.0661,5.50871
0.823519,0.555791,11.3699,5.51217
0.823519,0.555791,11.3699,5.51217
0.82727,0.569481,11.7078,5.52784
0.82727,0.569481,11.7078,5.52784
0.836717,0.584924,12.127,5.50603
0.836717,0.584924,12.127,5.50603
0.849647,0.599368,12.5655,5.47272
0.849647,0.599368,12.5655,5.47272
0.862335,0.612778,12.977,5.43645
0.862335,0.612778,12.977,5.43645
0.878883,0.620906,13.3125,5.37083
0.878883,0.620906,13.3125,5.37083
0.898821,0.628637,13.7029,5.29238
0.898821,0.628637,13.7029,5.29238
0.917403,0.632701,14.008,5.21246
0.917403,0.632701,14.008,5.21246
0.933047,0.628354,14.0886,5.14056
0.933047,0.628354,14.0886,5.14056
0.948597,0.613686,13.9203,5.048
0.948597,0.613686,13.9203,5.048
0.96148,0.587773,13.4634,4.94937
0.96148,0.587773,13.4634,4.94937
0.972517,0.554263,12.8096,4.84919
0.972517,0.554263,12.8096,4.84919
0.981476,0.516525,12.0228,4.74244
0.981476,0.516525,12.0228,4.74244
0.988784,0.481856,11.285,4.64826
0.988784,0.481856,11.285,4.64826
0.993891,0.451839,10.6339,4.57079
0.993891,0.451839,10.6339,4.57079
0.996975,0.42599,10.057,4.50934
0.996975,0.42599,10.057,4.50934
0.998127,0.405431,9.58316,4.46475
0.998127,0.405431,9.58316,4.46475
0.998591,0.391699,9.26236,4.43561
0.998591,0.391699,9.26236,4.43561
0.998849,0.38083,9.00759,4.41073
0.998849,0.38083,9.00759,4.41073
0.999005,0.373127,8.82705,4.39326
0.999005,0.373127,8.82705,4.39326
0.999072,0.368282,8.71325,4.38288
0.999072,0.368282,8.71325,4.38288
0.999071,0.364658,8.62769,4.37408
0.999071,0.364658,8.62769,4.37408
0.999047,0.360556,8.53041,4.36422
0.999047,0.360556,8.53041,4.36422
0.999038,0.355329,8.4062,4.35264
0.999038,0.355329,8.4062,4.35264
0.999101,0.350336,8.28785,4.34099
0.999101,0.350336,8.28785,4.34099
0.999237,0.345549,8.17548,4.32914
0.999237,0.345549,8.17548,4.32914
0.999333,0.340161,8.04882,4.31788
0.999333,0.340161,8.04882,4.31788
0.99932,0.334338,7.9109,4.3076
0.99932,0.334338,7.9109,4.3076
0.999228,0.329207,7.78864,4.29891
0.999228,0.329207,7.78864,4.29891
0.99916,0.324829,7.68407,4.29163
0.99916,0.324829,7.68407,4.29163
0.999275,0.320399,7.57996,4.28203
0.999275,0.320399,7.57996,4.28203
0.999474,0.315842,7.47412,4.27139
0.999474,0.315842,7.47412,4.27139
0.99951,0.31121,7.36498,4.26077
0.99951,0.31121,7.36498,4.26077
0.999502,0.306676,7.25759,4.25043
0.999502,0.306676,7.25759,4.25043
0.999594,0.302373,7.15652,4.24106
0.999594,0.302373,7.15652,4.24106
0.999765,0.297866,7.05165,4.23112
0.999765,0.297866,7.05165,4.23112
0.999791,0.293569,6.95033,4.22196
0.999791,0.293569,6.95033,4.22196
0.999883,0.289669,6.85898,4.21306
0.999883,0.289669,6.85898,4.21306
0.999991,0.285897,6.77086,4.20448
0.999991,0.285897,6.77086,4.20448
1,0.281974,6.67808,4.19586
1,0.281974,6.67808,4.19586
1,0.27782,6.5797,4.18655
1,0.27782,6.5797,4.18655
1,0.274012,6.48951,4.17769
1,0.274012,6.48951,4.17769
1,0.270731,6.41181,4.17003
1,0.270731,6.41181,4.17003
1,0.267977,6.3466,4.16432
1,0.267977,6.3466,4.16432
1,0.265478,6.28741,4.15807
1,0.265478,6.28741,4.15807
1,0.263336,6.23667,4.15464
1,0.263336,6.23667,4.15464
1,0.261395,6.1907,4.15086
1,0.261395,6.1907,4.15086
1,0.259651,6.1494,4.14822
1,0.259651,6.1494,4.14822
1,0.258041,6.11128,4.1455
1,0.258041,6.11128,4.1455
1,0.256551,6.07599,4.14275
1,0.256551,6.07599,4.14275
1,0.255183,6.04358,4.14021
1,0.255183,6.04358,4.14021
1,0.253911,6.01346,4.13704
1,0.253911,6.01346,4.13704
1,0.252817,5.98756,4.13563
1,0.252817,5.98756,4.13563
1,0.251822,5.96398,4.13373
1,0.251822,5.96398,4.13373
1,0.250936,5.943,4.13207
1,0.250936,5.943,4.13207
1,0.250169,5.92483,4.13134
1,0.250169,5.92483,4.13134
1,0.249448,5.90775,4.13029
1,0.249448,5.90775,4.13029
1,0.24875,5.89123,4.1288
1,0.24875,5.89123,4.1288
1,0.248091,5.87561,4.12711
1,0.248091,5.87561,4.12711
1,0.247505,5.86174,4.12592
1,0.247505,5.86174,4.12592
1,0.246968,5.84904,4.12484
1,0.246968,5.84904,4.12484
1,0.246475,5.83735,4.12379
1,0.246475,5.83735,4.12379
1,0.246012,5.82638,4.12277
1,0.246012,5.82638,4.12277
1,0.245553,5.81551,4.12147
1,0.245553,5.81551,4.12147
1,0.245113,5.80509,4.12033
1,0.245113,5.80509,4.12033
1,0.244715,5.79566,4.11961
1,0.244715,5.79566,4.11961
1,0.244363,5.78733,4.11912
1,0.244363,5.78733,4.11912
1,0.244042,5.77973,4.1186
1,0.244042,5.77973,4.1186
1,0.243747,5.77275,4.11809
1,0.243747,5.77275,4.11809
1,0.243477,5.76636,4.11753
1,0.243477,5.76636,4.11753
1,0.24324,5.76074,4.11739
1,0.24324,5.76074,4.11739
1,0.24302,5.75552,4.11695
1,0.24302,5.75552,4.11695
1,0.242839,5.75123,4.1167
1,0.242839,5.75123,4.1167
1,0.242705,5.74808,4.11712
1,0.242705,5.74808,4.11712
1,0.242579,5.74508,4.11761
1,0.242579,5.74508,4.11761
1,0.242432,5.7416,4.11794
1,0.242432,5.7416,4.11794
1,0.24225,5.73729,4.11779
1,0.24225,5.73729,4.11779
1,0.242023,5.73193,4.11711
1,0.242023,5.73193,4.11711
1,0.241747,5.72537,4.11576
1,0.241747,5.72537,4.11576
1,0.241455,5.71845,4.11446
1,0.241455,5.71845,4.11446
1,0.241167,5.71162,4.11369
1,0.241167,5.71162,4.11369
1,0.24086,5.70436,4.11279
1,0.24086,5.70436,4.11279
1,0.240544,5.69688,4.11194
1,0.240544,5.69688,4.11194
1,0.240227,5.68937,4.11131
1,0.240227,5.68937,4.11131
1,0.239891,5.68141,4.11085
1,0.239891,5.68141,4.11085
1,0.239514,5.6725,4.11017
1,0.239514,5.6725,4.11017
1,0.239098,5.66264,4.10948
1,0.239098,5.66264,4.10948
1,0.23863,5.65156,4.10871
1,0.23863,5.65156,4.10871
1,0.238096,5.63891,4.10795
1,0.238096,5.63891,4.10795
1,0.237457,5.62376,4.10678
1,0.237457,5.62376,4.10678
1,0.236664,5.60499,4.10484
1,0.236664,5.60499,4.10484
1,0.235677,5.58161,4.10195
1,0.235677,5.58161,4.10195
1,0.234469,5.55301,4.09818
1,0.234469,5.55301,4.09818
1,0.233023,5.51876,4.0938
1,0.233023,5.51876,4.0938
1,0.231282,5.47753,4.08842
1,0.231282,5.47753,4.08842
1,0.229236,5.42907,4.08219
1,0.229236,5.42907,4.08219
1,0.226907,5.37391,4.075
1,0.226907,5.37391,4.075
1,0.22447,5.31619,4.06812
1,0.22447,5.31619,4.06812
1,0.222158,5.26143,4.06188
1,0.222158,5.26143,4.06188
1,0.220405,5.21994,4.05826
1,0.220405,5.21994,4.05826
0.757403,0.597345,10.7562,5.98768
0.757403,0.597345,10.7562,5.98768
0.735441,0.644419,11.396,6.26266
0.735441,0.644419,11.396,6.26266
0.707922,0.636063,10.966,6.47189
0.707922,0.636063,10.966,6.47189
0.685759,0.630933,10.6448,6.65134
0.685759,0.630933,10.6448,6.65134
0.673046,0.628446,10.4794,6.75793
0.673046,0.628446,10.4794,6.75793
0.668506,0.626618,10.4069,6.79092
0.668506,0.626618,10.4069,6.79092
0.669278,0.626183,10.4218,6.7767
0.669278,0.626183,10.4218,6.7767
0.673954,0.62474,10.476,6.72607
0.673954,0.62474,10.476,6.72607
0.679034,0.622042,10.5169,6.67741
0.679034,0.622042,10.5169,6.67741
0.684129,0.618068,10.5323,6.62126
0.684129,0.618068,10.5323,6.62126
0.685595,0.613783,10.5061,6.60163
0.685595,0.613783,10.5061,6.60163
0.687867,0.609492,10.4912,6.573
0.687867,0.609492,10.4912,6.573
0.689841,0.604927,10.4591,6.54934
0.689841,0.604927,10.4591,6.54934
0.690673,0.598733,10.3749,6.5287
0.690673,0.598733,10.3749,6.5287
0.690554,0.591418,10.2368,6.5111
0.690554,0.591418,10.2368,6.5111
0.689589,0.583918,10.081,6.49931
0.689589,0.583918,10.081,6.49931
0.687354,0.578305,9.94532,6.50225
0.687354,0.578305,9.94532,6.50225
0.68469,0.576962,9.89771,6.52311
0.68469,0.576962,9.89771,6.52311
0.682174,0.579265,9.9194,6.54931
0.682174,0.579265,9.9194,6.54931
0.680072,0.582433,9.95985,6.57367
0.680072,0.582433,9.95985,6.57367
0.679674,0.586809,10.0384,6.58537
0.679674,0.586809,10.0384,6.58537
0.67916,0.591929,10.1297,6.60165
0.67916,0.591929,10.1297,6.60165
0.67865,0.596194,10.1927,6.61881
0.67865,0.596194,10.1927,6.61881
0.679058,0.602357,10.2926,6.63026
0.679058,0.602357,10.2926,6.63026
0.678757,0.609986,10.4223,6.64854
0.678757,0.609986,10.4223,6.64854
0.679946,0.618108,10.5829,6.65367
0.679946,0.618108,10.5829,6.65367
0.68171,0.625334,10.7343,6.65489
0.68171,0.625334,10.7343,6.65489
0.681928,0.629473,10.8115,6.66343
0.681928,0.629473,10.8115,6.66343
0.680369,0.631278,10.8247,6.68292
0.680369,0.631278,10.8247,6.68292
0.678841,0.633395,10.8488,6.70104
0.678841,0.633395,10.8488,6.70104
0.677498,0.636759,10.8882,6.72162
0.677498,0.636759,10.8882,6.72162
0.676413,0.640578,10.9269,6.74233
0.676413,0.640578,10.9269,6.74233
0.677283,0.646305,11.0313,6.7467
0.677283,0.646305,11.0313,6.7467
0.679057,0.653605,11.1853,6.74673
0.679057,0.653605,11.1853,6.74673
0.680749,0.660841,11.341,6.7455
0.680749,0.660841,11.341,6.7455
0.682461,0.667428,11.4895,6.74416
0.682461,0.667428,11.4895,6.74416
0.684065,0.673779,11.6367,6.74505
0.684065,0.673779,11.6367,6.74505
0.685855,0.680274,11.7891,6.74387
0.685855,0.680274,11.7891,6.74387
0.688037,0.685523,11.9308,6.73331
0.688037,0.685523,11.9308,6.73331
0.689566,0.68879,12.0293,6.72437
0.689566,0.68879,12.0293,6.72437
0.690376,0.689495,12.0633,6.71704
0.690376,0.689495,12.0633,6.71704
